HHID,PERSID,VPLID,RitID,HH_VALID,P_VALID,KHVM,WEGGEWEEST,VERTREKP,AANTVPL,VPLDAGNR,VERPL,VERPLNR,TOER,TOER_TYPE,AANTRIT,KMOTIEF,VERTPROV,AANKPROV,KAFSTV,KVERTTIJD,KREISDUUR,ROLAUTO,PARKEERKOSTEN,VERTRAGING,DAGSOORT,OORDEEL_AUTO,OORDEEL_TREIN,OORDEEL_BTM,OORDEEL_FIETS,OORDEEL_BROMMER,OORDEEL_LOPEN,GEBRUIK_AUTO_STELLING3,GEBRUIK_AUTO_STELLING4,GEBRUIK_TREIN_STELLING3,GEBRUIK_TREIN_STELLING4,GEBRUIK_BTM_STELLING3,GEBRUIK_BTM_STELLING4,GEBRUIK_FIETS_STELLING2,GEBRUIK_FIETS_STELLING3,GEBRUIK_LOPEN_STELLING3,GEBRUIK_LOPEN_STELLING4,HHPERS,HHSAM,N_KIND,HHBRUTOINK2_w5,HHAUTO_N,HHAUTO,HHBESTEL,HHHYBRID,HHMOTOR,HHBROM,HHSNOR,HHFIETS,HHVOUWFIETS,HHEBIKE
60000070,6000007001,20173304,2017330401,2,3,7,1,1,6,3,1,4,0,9,1,4,27,27,1,6,2,0,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174204,2017420401,2,3,7,1,1,6,2,1,4,0,9,1,4,27,27,1,6,2,0,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007001,20173103,2017310301,2,3,1,1,1,5,1,1,3,0,9,1,4,27,27,3,5,3,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174103,2017410301,2,3,2,1,1,5,1,1,3,0,9,1,4,27,27,3,5,3,2,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007001,20173206,2017320601,2,3,1,1,1,6,2,1,6,0,9,1,6,27,27,3,12,4,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174206,2017420601,2,3,2,1,1,6,2,1,6,0,9,1,6,27,27,3,12,4,2,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007001,20173306,2017330601,2,3,7,1,1,6,3,1,6,0,9,1,4,27,27,3,8,7,0,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174304,2017430401,2,3,7,1,1,4,3,1,4,0,9,1,4,27,27,3,8,7,0,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007001,20173302,2017330201,2,3,1,1,1,6,3,1,2,0,9,1,4,27,27,4,5,3,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174302,2017430201,2,3,2,1,1,4,3,1,2,0,9,1,4,27,27,4,5,3,2,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007001,20173202,2017320201,2,3,1,1,1,6,2,1,2,0,9,1,7,27,27,9,5,7,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
30012245,3001224501,18514201,1851420101,2,3,1,1,1,8,2,1,1,0,9,1,9,27,27,8,5,5,1,0,0,1,5,3,3,5,3,4,5,5,2,4,2,3,5,3,3,3,2,2,0,4,2,1,0,0,0,0,0,1,0,1
30012245,3001224501,18514205,1851420501,2,3,1,1,1,8,2,1,5,0,9,1,9,27,27,5,8,3,1,0,0,1,5,3,3,5,3,4,5,5,2,4,2,3,5,3,3,3,2,2,0,4,2,1,0,0,0,0,0,1,0,1
30800086,3080008601,20367202,2036720201,2,3,1,1,1,3,2,1,2,0,9,1,7,27,27,9,10,9,1,0,7,1,5,4,2,3,3,1,5,5,6,6,1,1,6,6,1,1,3,3,0,2,1,1,0,0,0,0,0,1,0,0
30587113,3058711303,21070101,2107010101,2,3,1,1,1,2,1,1,1,0,9,1,1,27,27,12,6,9,1,0,0,2,4,3,3,3,3,3,4,4,6,6,6,6,3,3,3,3,4,3,0,3,1,1,0,0,0,0,0,1,0,0
30587113,3058711303,21070201,2107020101,2,3,1,1,1,2,2,1,1,0,9,1,1,27,27,12,6,9,1,0,0,2,4,3,3,3,3,3,4,4,6,6,6,6,3,3,3,3,4,3,0,3,1,1,0,0,0,0,0,1,0,0
30587113,3058711303,21070301,2107030101,2,3,1,1,1,2,3,1,1,0,9,1,1,27,27,12,6,9,1,0,0,1,4,3,3,3,3,3,4,4,6,6,6,6,3,3,3,3,4,3,0,3,1,1,0,0,0,0,0,1,0,0
30880776,3088077601,21583201,2158320101,2,3,6,1,1,2,2,1,1,0,9,1,1,27,27,5,3,4,0,0,0,1,2,5,4,3,1,5,6,2,3,5,2,5,4,5,3,5,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30880776,3088077601,21583301,2158330101,2,3,6,1,1,2,3,1,1,0,9,1,1,27,27,5,2,4,0,0,0,1,2,5,4,3,1,5,6,2,3,5,2,5,4,5,3,5,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30098985,3009898501,13282101,1328210101,2,3,1,1,1,2,1,1,1,0,9,1,1,27,27,7,4,7,1,0,2,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898501,13282201,1328220101,2,3,6,1,1,2,2,1,1,0,9,1,1,27,27,6,4,6,0,0,0,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898501,13282301,1328230101,2,3,6,1,1,2,3,1,1,0,9,1,1,27,27,6,4,6,0,0,0,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30800617,3080061701,21691101,2169110101,2,3,5,1,1,5,1,1,1,0,9,1,2,27,27,6,5,4,0,0,0,1,5,4,4,4,4,4,5,5,4,5,2,4,2,2,2,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0
30869761,3086976101,18516202,1851620201,2,3,1,1,1,2,2,1,2,0,9,1,9,27,27,7,5,5,1,0,0,1,5,3,4,3,2,4,4,4,2,3,2,4,6,6,2,4,1,1,0,3,1,1,0,0,0,0,0,0,0,0
30869761,3086976101,18516101,1851610101,2,3,1,1,2,1,1,1,1,0,9,1,1,27,27,2,3,3,1,0,0,1,5,3,4,3,2,4,4,4,2,3,2,4,6,6,2,4,1,1,0,3,1,1,0,0,0,0,0,0,0,0
30869761,3086976101,18516302,1851630201,2,3,1,1,1,2,3,1,2,0,9,1,6,28,27,11,13,5,1,0,0,1,5,3,4,3,2,4,4,4,2,3,2,4,6,6,2,4,1,1,0,3,1,1,0,0,0,0,0,0,0,0
30902379,3090237902,20282103,2028210301,2,3,6,1,1,4,1,1,3,0,9,1,1,27,27,4,5,4,0,0,0,1,4,4,4,3,3,3,5,5,5,4,3,3,3,3,3,3,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30831216,3083121601,21104303,2110430301,2,3,1,1,1,6,3,1,3,0,9,1,9,27,27,5,10,3,1,0,0,1,3,5,4,5,2,4,4,3,3,4,3,4,4,4,3,4,1,1,0,3,1,1,0,0,0,0,0,1,1,0
30824937,3082493701,13876104,1387610401,2,3,6,1,1,5,1,1,4,0,9,1,7,27,27,3,5,2,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30824937,3082493701,13876203,1387620301,2,3,6,1,1,3,2,1,3,0,9,1,7,27,27,3,12,2,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30824937,3082493701,13876303,1387630301,2,3,6,1,1,4,3,1,3,0,9,1,4,27,27,3,7,2,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30824937,3082493701,13876105,1387610501,2,3,7,1,1,5,1,1,5,1,1,1,8,27,27,5,8,7,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30824937,3082493701,13876304,1387630401,2,3,7,1,1,4,3,1,4,1,1,1,8,27,27,5,9,6,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30824937,3082493701,13876102,1387610201,2,3,7,1,1,5,1,1,2,0,9,1,7,27,27,1,5,1,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30831216,3083121601,21104305,2110430501,2,3,2,1,1,6,3,1,5,0,9,1,9,27,27,8,13,4,2,0,0,1,3,5,4,5,2,4,4,3,3,4,3,4,4,4,3,4,1,1,0,3,1,1,0,0,0,0,0,1,1,0
30752102,3075210201,16472203,1647220301,2,3,4,1,1,3,2,1,3,0,9,3,7,27,27,7,8,7,0,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
30752102,3075210201,16472203,1647220302,2,3,4,1,1,3,2,0,3,0,9,3,7,27,27,7,8,7,0,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
30752102,3075210201,16472203,1647220303,2,3,4,1,1,3,2,0,3,0,9,3,7,27,27,7,8,7,0,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
30752102,3075210201,16472303,1647230301,2,3,1,1,1,3,3,1,3,0,9,1,7,27,27,10,8,7,1,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
30752102,3075210201,16472103,1647210301,2,3,1,1,1,3,1,1,3,0,9,1,4,27,27,1,8,4,1,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
60000070,6000007001,20173102,2017310201,2,3,1,1,1,5,1,1,2,0,9,1,4,27,27,3,5,4,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174102,2017410201,2,3,2,1,1,5,1,1,2,0,9,1,4,27,27,3,5,4,2,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
30824937,3082493701,13876101,1387610101,2,3,7,1,1,5,1,1,1,0,9,1,7,27,27,1,3,9,0,0,0,1,3,4,4,5,2,5,5,2,1,5,3,2,4,4,1,3,1,1,0,3,0,0,0,0,0,0,0,1,0,0
30752102,3075210201,16472102,1647210201,2,3,1,1,1,3,1,1,2,0,9,1,4,27,27,7,8,7,1,0,0,1,4,4,6,6,2,4,3,4,3,3,3,3,6,6,3,3,1,1,0,2,1,0,0,1,0,0,0,0,0,0
30841234,3084123401,17521101,1752110101,2,3,6,1,1,2,1,1,1,0,9,1,4,27,27,3,5,3,0,0,0,2,4,4,4,4,6,4,4,4,4,4,4,4,4,4,2,4,1,1,0,2,1,1,0,0,0,0,0,1,0,0
60000070,6000007001,20173205,2017320501,2,3,1,1,1,6,2,1,5,0,9,1,6,27,27,3,10,4,1,0,0,1,5,4,4,4,3,5,6,4,6,4,6,4,4,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
60000070,6000007002,20174205,2017420501,2,3,2,1,1,6,2,1,5,0,9,1,6,27,27,3,10,4,2,0,0,1,4,4,4,4,2,5,6,4,6,4,6,4,5,6,6,5,2,2,0,3,1,1,0,0,0,0,0,1,1,1
30865355,3086535501,14959201,1495920101,2,3,1,1,1,4,2,1,1,0,9,1,7,27,27,7,6,6,1,0,0,2,4,4,4,4,3,4,4,4,2,4,3,4,4,4,3,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318102,1331810201,2,3,7,1,1,4,1,1,2,0,9,1,4,27,27,1,6,1,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30800560,3080056001,17203201,1720320101,2,3,6,1,1,4,2,1,1,0,9,1,4,27,27,3,5,2,0,0,0,2,4,3,2,5,2,4,6,3,6,6,6,3,4,6,6,4,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30869580,3086958001,18403202,1840320201,2,3,1,1,1,3,2,1,2,0,9,1,4,26,27,12,12,7,1,0,0,1,4,4,3,5,1,5,4,4,3,4,3,4,5,5,2,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30028015,3002801502,13318101,1331810101,2,3,7,1,1,4,1,1,1,0,9,1,9,27,27,2,6,4,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318203,1331820301,2,3,4,1,1,4,2,1,3,0,9,3,4,27,27,4,6,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318203,1331820302,2,3,4,1,1,4,2,0,3,0,9,3,4,27,27,4,6,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318203,1331820303,2,3,4,1,1,4,2,0,3,0,9,3,4,27,27,4,6,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30869580,3086958001,18403203,1840320301,2,3,1,1,1,3,2,1,3,0,9,1,4,27,27,2,13,1,1,0,0,1,4,4,3,5,1,5,4,4,3,4,3,4,5,5,2,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30775633,3077563301,20126203,2012620301,2,3,1,1,1,4,2,1,3,0,9,1,7,27,27,6,12,2,1,0,0,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830101,2,3,3,1,1,4,3,1,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830102,2,3,3,1,1,4,3,0,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830103,2,3,3,1,1,4,3,0,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830104,2,3,3,1,1,4,3,0,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830105,2,3,3,1,1,4,3,0,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30212451,3021245103,15048301,1504830106,2,3,3,1,1,4,3,0,1,0,9,6,5,27,27,13,3,10,0,0,0,1,5,3,3,4,3,4,5,5,3,4,3,3,3,3,3,3,4,3,0,6,2,1,0,0,0,0,0,1,0,0
30428056,3042805601,17135201,1713520101,2,3,6,1,1,4,2,1,1,0,9,1,7,27,27,3,7,3,0,0,0,2,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30098985,3009898504,13284202,1328420201,2,3,5,1,1,4,2,1,2,0,9,1,7,27,27,4,8,3,0,0,0,1,4,3,3,4,5,4,3,4,3,3,3,3,4,3,3,3,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898501,13282102,1328210201,2,3,1,1,1,2,1,1,2,0,9,1,1,27,27,6,10,7,1,0,3,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898501,13282202,1328220201,2,3,6,1,1,2,2,1,2,0,9,1,1,27,27,6,10,6,0,0,0,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898501,13282302,1328230201,2,3,6,1,1,2,3,1,2,0,9,1,1,27,27,6,10,7,0,0,0,1,4,3,3,4,3,4,5,5,2,5,2,5,4,4,2,4,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898502,13283102,1328310201,2,3,6,1,1,2,1,1,2,0,9,1,1,27,27,3,9,2,0,0,0,1,5,4,4,5,3,4,4,4,4,5,3,4,4,4,2,5,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898502,13283202,1328320201,2,3,2,1,1,2,2,1,2,0,9,1,1,27,27,3,13,3,2,0,0,1,5,4,4,5,3,4,4,4,4,5,3,4,4,4,2,5,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898502,13283302,1328330201,2,3,2,1,1,2,3,1,2,0,9,1,1,27,27,3,13,4,2,0,2,1,5,4,4,5,3,4,4,4,4,5,3,4,4,4,2,5,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30098985,3009898504,13284204,1328420401,2,3,5,1,1,4,2,1,4,0,9,1,6,27,27,7,13,7,0,0,0,1,4,3,3,4,5,4,3,4,3,3,3,3,4,3,3,3,3,3,0,4,1,1,0,0,0,0,1,1,0,0
30800560,3080056001,17203204,1720320401,2,3,1,1,1,4,2,1,4,0,9,1,9,27,27,7,7,3,1,0,0,2,4,3,2,5,2,4,6,3,6,6,6,3,4,6,6,4,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30800560,3080056001,17203302,1720330201,2,3,1,1,1,2,3,1,2,0,9,1,9,27,27,7,8,4,1,0,0,2,4,3,2,5,2,4,6,3,6,6,6,3,4,6,6,4,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30800560,3080056001,17203202,1720320201,2,3,6,1,1,4,2,1,2,0,9,1,4,27,27,3,5,2,0,0,0,2,4,3,2,5,2,4,6,3,6,6,6,3,4,6,6,4,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30428056,3042805601,17135102,1713510201,2,3,1,1,1,2,1,1,2,0,9,1,9,27,27,7,13,5,1,0,0,1,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30428056,3042805601,17135202,1713520201,2,3,6,1,1,4,2,1,2,0,9,1,7,27,27,3,10,2,0,0,0,2,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30428056,3042805602,17136104,1713610401,2,3,1,1,1,4,1,1,4,0,9,1,9,27,27,6,13,3,1,0,0,1,5,4,4,5,3,4,4,4,3,5,3,4,5,4,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30428056,3042805601,17135303,1713530301,2,3,1,1,1,2,3,1,2,0,9,2,7,27,27,10,11,9,1,0,0,2,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30428056,3042805601,17135303,1713530302,2,3,1,1,1,2,3,0,2,0,9,2,7,27,27,10,11,9,1,0,0,2,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30428056,3042805601,17135204,1713520401,2,3,1,1,1,4,2,1,4,0,9,1,7,27,27,10,13,7,1,0,0,2,5,5,5,5,5,5,5,5,2,5,3,5,5,3,3,3,3,3,0,5,2,1,0,0,1,1,0,1,0,1
30028015,3002801502,13318104,1331810401,2,3,4,1,1,4,1,1,4,0,9,3,6,27,27,4,9,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318104,1331810402,2,3,4,1,1,4,1,0,4,0,9,3,6,27,27,4,9,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318104,1331810403,2,3,4,1,1,4,1,0,4,0,9,3,6,27,27,4,9,7,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318204,1331820401,2,3,7,1,1,4,2,1,4,0,9,1,4,27,27,2,7,4,0,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801501,13317202,1331720201,2,3,1,1,1,2,2,1,2,0,9,1,9,27,27,5,5,5,1,0,0,1,5,4,3,4,2,4,4,4,3,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801501,13317303,1331730301,2,3,1,1,1,3,3,1,3,0,9,1,4,27,27,6,8,3,1,0,0,1,5,4,3,4,2,4,4,4,3,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318303,1331830301,2,3,2,1,1,3,3,1,3,0,9,1,4,27,27,6,8,4,2,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30856169,3085616901,17950102,1795010201,2,3,5,1,1,2,1,1,2,0,9,1,7,27,27,7,7,5,0,0,0,2,4,4,4,4,4,4,4,4,3,4,3,4,4,3,2,4,1,1,0,4,0,0,0,0,0,0,1,0,0,0
30856169,3085616901,17950202,1795020201,2,3,5,1,1,2,2,1,2,0,9,1,1,27,27,4,10,4,0,0,0,1,4,4,4,4,4,4,4,4,3,4,3,4,4,3,2,4,1,1,0,4,0,0,0,0,0,0,1,0,0,0
30856169,3085616901,17950302,1795030201,2,3,5,1,1,2,3,1,2,0,9,1,1,27,27,4,10,4,0,0,0,1,4,4,4,4,4,4,4,4,3,4,3,4,4,3,2,4,1,1,0,4,0,0,0,0,0,0,1,0,0,0
30830317,3083031701,20164304,2016430401,2,3,2,1,1,4,3,1,4,0,9,1,7,27,27,4,13,4,2,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164204,2016420401,2,3,7,1,1,4,2,1,4,0,9,1,9,27,27,1,7,3,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164102,2016410201,2,3,7,1,1,2,1,1,2,0,9,1,4,27,27,1,6,3,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164202,2016420201,2,3,7,1,1,4,2,1,2,0,9,1,4,27,27,1,5,3,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164302,2016430201,2,3,4,1,1,4,3,1,2,0,9,5,3,27,27,8,8,8,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164302,2016430202,2,3,4,1,1,4,3,0,2,0,9,5,3,27,27,8,8,8,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164302,2016430203,2,3,4,1,1,4,3,0,2,0,9,5,3,27,27,8,8,8,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164302,2016430204,2,3,4,1,1,4,3,0,2,0,9,5,3,27,27,8,8,8,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164302,2016430205,2,3,4,1,1,4,3,0,2,0,9,5,3,27,27,8,8,8,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30830317,3083031701,20164203,2016420301,2,3,7,1,1,4,2,1,3,0,9,1,9,27,27,1,6,3,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
30613286,3061328603,16688304,1668830401,2,3,2,1,1,3,3,1,3,0,9,1,3,27,27,5,10,4,2,0,0,1,5,5,5,5,5,5,5,5,1,4,1,4,1,1,2,5,5,3,2,4,1,1,0,0,0,1,0,1,0,1
30775633,3077563301,20126204,2012620401,2,3,1,1,1,4,2,1,4,0,9,1,7,27,27,3,13,2,1,0,0,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30775633,3077563301,20126102,2012610201,2,3,1,1,1,2,1,1,2,0,9,2,1,28,27,12,9,8,1,0,3,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30775633,3077563301,20126102,2012610202,2,3,1,1,1,2,1,0,2,0,9,2,1,28,27,12,9,8,1,0,3,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30775633,3077563301,20126202,2012620201,2,3,1,1,1,4,2,1,2,0,9,2,1,28,27,12,10,8,1,0,5,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30775633,3077563301,20126202,2012620202,2,3,1,1,1,4,2,0,2,0,9,2,1,28,27,12,10,8,1,0,5,1,5,4,4,5,4,5,4,4,2,4,2,4,5,4,2,4,1,1,0,4,1,1,0,0,0,0,0,1,0,0
30028015,3002801501,13317201,1331720101,2,3,1,1,1,2,2,1,1,0,9,1,9,27,27,5,5, ,1,0,0,1,5,4,3,4,2,4,4,4,3,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30028015,3002801502,13318201,1331820101,2,3,2,1,1,4,2,1,1,0,9,1,3,27,27,4,5, ,2,0,0,1,4,3,3,4,3,5,5,5,2,4,3,4,4,3,3,4,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30830317,3083031701,20164101,2016410101,2,3,7,1,1,2,1,1,1,0,9,1,4,27,27,1,5,3,0,0,0,1,6,5,5,6,6,5,3,3,4,4,4,4,6,6,5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0
